instance,best_cost,optimum,iter,iter_last_increase,temperature,alpha
wuf50-218-M wuf50-0748.mwcnf,2971,2971,5511,5511,10000,0.9999
wuf50-218-M wuf50-0748.mwcnf,2971,2971,6861,6861,10000,0.9999
wuf50-218-M wuf50-0748.mwcnf,2971,2971,1166302,1166302,10000,0.9999
wuf50-218-M wuf50-0748.mwcnf,2971,2971,12060,12060,10000,0.9999
wuf50-218-M wuf50-0748.mwcnf,2971,2971,11127,11127,10000,0.9999
wuf50-218-M wuf50-0748.mwcnf,2971,2971,962,962,10000,0.9999
wuf50-218-M wuf50-0748.mwcnf,2971,2971,1658,1658,10000,0.9999
wuf50-218-M wuf50-0748.mwcnf,2971,2971,7087,7087,10000,0.9999
wuf50-218-M wuf50-0748.mwcnf,2971,2971,2304858,2304858,10000,0.9999
wuf50-218-M wuf50-0473.mwcnf,19111,19111,71,71,10000,0.9999
wuf50-218-M wuf50-0473.mwcnf,19111,19111,344,344,10000,0.9999
wuf50-218-M wuf50-0473.mwcnf,19111,19111,17,17,10000,0.9999
wuf50-218-M wuf50-0473.mwcnf,19111,19111,105,105,10000,0.9999
wuf50-218-M wuf50-0473.mwcnf,19111,19111,94,94,10000,0.9999
wuf50-218-M wuf50-0473.mwcnf,19111,19111,44,44,10000,0.9999
wuf50-218-M wuf50-0473.mwcnf,19111,19111,927,927,10000,0.9999
wuf50-218-M wuf50-0473.mwcnf,19111,19111,113,113,10000,0.9999
wuf50-218-M wuf50-0473.mwcnf,19111,19111,20,20,10000,0.9999
wuf50-218-M wuf50-0473.mwcnf,19111,19111,139,139,10000,0.9999
wuf50-218-M wuf50-0507.mwcnf,18732,18732,1144,1144,10000,0.9999
wuf50-218-M wuf50-0507.mwcnf,18732,18732,384,384,10000,0.9999
wuf50-218-M wuf50-0507.mwcnf,18732,18732,55,55,10000,0.9999
wuf50-218-M wuf50-0507.mwcnf,18732,18732,11411,11411,10000,0.9999
wuf50-218-M wuf50-0507.mwcnf,18732,18732,1685,1685,10000,0.9999
wuf50-218-M wuf50-0507.mwcnf,18732,18732,84,84,10000,0.9999
wuf50-218-M wuf50-0507.mwcnf,18732,18732,0,0,10000,0.9999
wuf50-218-M wuf50-0507.mwcnf,18732,18732,830,830,10000,0.9999
wuf50-218-M wuf50-0507.mwcnf,18732,18732,2896,2896,10000,0.9999
wuf50-218-M wuf50-0507.mwcnf,18732,18732,7777,7777,10000,0.9999
wuf50-218-M wuf50-0397.mwcnf,14854,14854,1151896,1151896,10000,0.9999
wuf50-218-M wuf50-0397.mwcnf,14854,14854,1152346,1152346,10000,0.9999
wuf50-218-M wuf50-0397.mwcnf,14854,14854,2302757,2302757,10000,0.9999
wuf50-218-M wuf50-0397.mwcnf,14854,14854,3454103,3454103,10000,0.9999
wuf50-218-M wuf50-0397.mwcnf,14854,14854,2302494,114,10000,0.9999
wuf50-218-M wuf50-0397.mwcnf,14804,14854,5756231,1169601,10000,0.9999
wuf50-218-M wuf50-0397.mwcnf,14854,14854,4606082,4606082,10000,0.9999
wuf50-218-M wuf50-0397.mwcnf,14854,14854,2302520,2302520,10000,0.9999
wuf50-218-M wuf50-0397.mwcnf,14854,14854,770,770,10000,0.9999
wuf50-218-M wuf50-0397.mwcnf,14854,14854,860,860,10000,0.9999
wuf50-218-M wuf50-0423.mwcnf,16511,16511,2307206,2307206,10000,0.9999
wuf50-218-M wuf50-0423.mwcnf,16511,16511,1155661,1155661,10000,0.9999
wuf50-218-M wuf50-0423.mwcnf,16511,16511,1518,1518,10000,0.9999
wuf50-218-M wuf50-0423.mwcnf,16511,16511,2302713,2302713,10000,0.9999
wuf50-218-M wuf50-0423.mwcnf,16511,16511,2303398,2303398,10000,0.9999
wuf50-218-M wuf50-0423.mwcnf,14136,16511,5756242,10222,10000,0.9999
