instance,best_cost,optimum,iter,iter_last_increase,temperature,alpha
./data/wuf75-325/wuf75-325-M/wuf75-085.mwcnf,21179,21480,575509,481629,10000,0.999
./data/wuf75-325/wuf75-325-M/wuf75-086.mwcnf,27949,27949,5100,5100,10000,0.999
./data/wuf75-325/wuf75-325-M/wuf75-087.mwcnf,26644,26644,41214,41214,10000,0.999
./data/wuf75-325/wuf75-325-M/wuf75-088.mwcnf,22468,22468,465998,465998,10000,0.999
./data/wuf75-325/wuf75-325-M/wuf75-089.mwcnf,19881,19881,31980,31980,10000,0.999
./data/wuf75-325/wuf75-325-M/wuf75-09.mwcnf,22554,22554,25746,25746,10000,0.999
./data/wuf75-325/wuf75-325-M/wuf75-090.mwcnf,18847,18847,1040,1040,10000,0.999
./data/wuf75-325/wuf75-325-M/wuf75-091.mwcnf,25239,25239,0,0,10000,0.999
./data/wuf75-325/wuf75-325-M/wuf75-092.mwcnf,26636,26636,24466,24466,10000,0.999
./data/wuf75-325/wuf75-325-M/wuf75-093.mwcnf,21982,21982,34776,34776,10000,0.999
./data/wuf75-325/wuf75-325-M/wuf75-094.mwcnf,21274,21274,464104,464104,10000,0.999
./data/wuf75-325/wuf75-325-M/wuf75-095.mwcnf,25036,25036,980,980,10000,0.999
./data/wuf75-325/wuf75-325-M/wuf75-096.mwcnf,29209,29209,4325,4325,10000,0.999
./data/wuf75-325/wuf75-325-M/wuf75-097.mwcnf,29616,29616,10041,10041,10000,0.999
./data/wuf75-325/wuf75-325-M/wuf75-098.mwcnf,23116,23116,140086,140086,10000,0.999
./data/wuf75-325/wuf75-325-M/wuf75-099.mwcnf,21962,21962,14378,14378,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-01.mwcnf,140337,140337,128970,128970,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-010.mwcnf,201106,201125,575523,353273,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-0100.mwcnf,286699,286699,2786,2786,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-011.mwcnf,263619,263619,1289,1289,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-012.mwcnf,281971,281971,519,519,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-013.mwcnf,169300,169300,460983,460983,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-014.mwcnf,161221,164678,575434,1694,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-015.mwcnf,179110,179110,36,36,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-016.mwcnf,171871,171871,428,428,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-017.mwcnf,145903,145903,236092,236092,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-018.mwcnf,152104,152104,15567,15567,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-019.mwcnf,176870,176870,0,0,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-02.mwcnf,184708,184708,345862,345862,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-020.mwcnf,216088,216088,733,733,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-021.mwcnf,196787,196787,11307,11307,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-022.mwcnf,164487,169603,575469,11389,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-023.mwcnf,157526,157526,345782,345782,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-024.mwcnf,139845,139845,124757,124757,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-025.mwcnf,197105,197105,127601,127601,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-026.mwcnf,131533,131533,195,195,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-027.mwcnf,139751,139751,115410,115410,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-028.mwcnf,173771,173771,490,490,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-029.mwcnf,114718,114718,462799,462799,10000,0.999
