instance,best_cost,optimum,iter,iter_last_increase,temperature,alpha
wuf20-91-M wuf20-0814.mwcnf,6120,6120,648,648,100000,0.9
wuf20-91-M wuf20-0814.mwcnf,6120,6120,632,632,100000,0.9
wuf20-91-M wuf20-0814.mwcnf,6120,6120,697,697,100000,0.9
wuf20-91-M wuf20-0814.mwcnf,6120,6120,1792,1792,100000,0.9
wuf20-91-M wuf20-0814.mwcnf,6120,6120,757,757,100000,0.9
wuf20-91-M wuf20-0814.mwcnf,5710,6120,6610,5070,100000,0.9
wuf20-91-M wuf20-0814.mwcnf,6120,6120,6086,6086,100000,0.9
wuf20-91-M wuf20-0814.mwcnf,6120,6120,3286,3286,100000,0.9
wuf20-91-M wuf20-0814.mwcnf,6120,6120,7,7,100000,0.99
wuf20-91-M wuf20-0814.mwcnf,6120,6120,6096,6096,100000,0.99
wuf20-91-M wuf20-0814.mwcnf,6120,6120,4179,4179,100000,0.99
wuf20-91-M wuf20-0814.mwcnf,6120,6120,3902,3902,100000,0.99
wuf20-91-M wuf20-0814.mwcnf,6120,6120,4264,4264,100000,0.99
wuf20-91-M wuf20-0814.mwcnf,6120,6120,3990,3990,100000,0.99
wuf20-91-M wuf20-0814.mwcnf,6120,6120,4427,4427,100000,0.99
wuf20-91-M wuf20-0814.mwcnf,6120,6120,4783,4783,100000,0.99
wuf20-91-M wuf20-0814.mwcnf,6120,6120,18979,18979,100000,0.99
wuf20-91-M wuf20-0814.mwcnf,6120,6120,4070,4070,100000,0.99
wuf20-91-M wuf20-0814.mwcnf,6120,6120,32435,32435,100000,0.999
wuf20-91-M wuf20-0814.mwcnf,6120,6120,37000,37000,100000,0.999
wuf20-91-M wuf20-0814.mwcnf,6120,6120,24746,24746,100000,0.999
wuf20-91-M wuf20-0814.mwcnf,6120,6120,32718,32718,100000,0.999
wuf20-91-M wuf20-0814.mwcnf,6120,6120,32395,32395,100000,0.999
wuf20-91-M wuf20-0814.mwcnf,6120,6120,33876,33876,100000,0.999
wuf20-91-M wuf20-0814.mwcnf,6120,6120,30798,30798,100000,0.999
wuf20-91-M wuf20-0814.mwcnf,6120,6120,36183,36183,100000,0.999
wuf20-91-M wuf20-0814.mwcnf,6120,6120,34198,34198,100000,0.999
wuf20-91-M wuf20-0814.mwcnf,6120,6120,0,0,100000,0.999
wuf20-91-M wuf20-0783.mwcnf,4200,4200,1,1,100,0.9
wuf20-91-M wuf20-0783.mwcnf,4200,4200,4,4,100,0.9
wuf20-91-M wuf20-0783.mwcnf,4200,4200,10,10,100,0.9
wuf20-91-M wuf20-0783.mwcnf,4200,4200,0,0,100,0.9
wuf20-91-M wuf20-0783.mwcnf,4200,4200,8,8,100,0.9
wuf20-91-M wuf20-0783.mwcnf,4200,4200,0,0,100,0.9
wuf20-91-M wuf20-0783.mwcnf,4200,4200,27,27,100,0.9
wuf20-91-M wuf20-0783.mwcnf,4200,4200,6,6,100,0.9
wuf20-91-M wuf20-0783.mwcnf,4200,4200,0,0,100,0.9
wuf20-91-M wuf20-0783.mwcnf,4200,4200,10,10,100,0.9
wuf20-91-M wuf20-0783.mwcnf,4200,4200,6,6,100,0.99
wuf20-91-M wuf20-0783.mwcnf,4200,4200,33,33,100,0.99
wuf20-91-M wuf20-0783.mwcnf,4200,4200,2,2,100,0.99
wuf20-91-M wuf20-0783.mwcnf,4200,4200,2,2,100,0.99
wuf20-91-M wuf20-0783.mwcnf,4200,4200,3,3,100,0.99
wuf20-91-M wuf20-0783.mwcnf,4200,4200,56,56,100,0.99
wuf20-91-M wuf20-0783.mwcnf,4200,4200,0,0,100,0.99
wuf20-91-M wuf20-0783.mwcnf,4200,4200,10,10,100,0.99
wuf20-91-M wuf20-0783.mwcnf,4200,4200,26,26,100,0.99
wuf20-91-M wuf20-0783.mwcnf,4200,4200,0,0,100,0.99
wuf20-91-M wuf20-0783.mwcnf,4200,4200,14,14,100,0.999
wuf20-91-M wuf20-0783.mwcnf,4200,4200,15,15,100,0.999
wuf20-91-M wuf20-0783.mwcnf,4200,4200,19,19,100,0.999
wuf20-91-M wuf20-0783.mwcnf,4200,4200,18,18,100,0.999
wuf20-91-M wuf20-0783.mwcnf,4200,4200,0,0,100,0.999
wuf20-91-M wuf20-0783.mwcnf,4200,4200,17,17,100,0.999
wuf20-91-M wuf20-0783.mwcnf,4200,4200,9,9,100,0.999
wuf20-91-M wuf20-0783.mwcnf,4200,4200,3,3,100,0.999
wuf20-91-M wuf20-0783.mwcnf,4200,4200,0,0,100,0.999
wuf20-91-M wuf20-0783.mwcnf,4200,4200,6,6,100,0.999
wuf20-91-M wuf20-0783.mwcnf,4200,4200,4,4,1000,0.9
wuf20-91-M wuf20-0783.mwcnf,4200,4200,0,0,1000,0.9
wuf20-91-M wuf20-0783.mwcnf,4200,4200,2,2,1000,0.9
wuf20-91-M wuf20-0783.mwcnf,4200,4200,16,16,1000,0.9
wuf20-91-M wuf20-0783.mwcnf,4200,4200,60,60,1000,0.9
wuf20-91-M wuf20-0783.mwcnf,4200,4200,1,1,1000,0.9
wuf20-91-M wuf20-0783.mwcnf,4200,4200,39,39,1000,0.9
wuf20-91-M wuf20-0783.mwcnf,4200,4200,58,58,1000,0.9
wuf20-91-M wuf20-0783.mwcnf,4200,4200,0,0,1000,0.9
wuf20-91-M wuf20-0783.mwcnf,4200,4200,19,19,1000,0.9
wuf20-91-M wuf20-0783.mwcnf,4200,4200,0,0,1000,0.99
wuf20-91-M wuf20-0783.mwcnf,4200,4200,28,28,1000,0.99
wuf20-91-M wuf20-0783.mwcnf,4200,4200,20,20,1000,0.99
wuf20-91-M wuf20-0783.mwcnf,4200,4200,0,0,1000,0.99
wuf20-91-M wuf20-0783.mwcnf,4200,4200,0,0,1000,0.99
wuf20-91-M wuf20-0783.mwcnf,4200,4200,0,0,1000,0.99
wuf20-91-M wuf20-0783.mwcnf,4200,4200,10,10,1000,0.99
wuf20-91-M wuf20-0783.mwcnf,4200,4200,0,0,1000,0.99
wuf20-91-M wuf20-0783.mwcnf,4200,4200,8,8,1000,0.99
wuf20-91-M wuf20-0783.mwcnf,4200,4200,35,35,1000,0.99
wuf20-91-M wuf20-0783.mwcnf,4200,4200,19,19,1000,0.999
wuf20-91-M wuf20-0783.mwcnf,4200,4200,0,0,1000,0.999
wuf20-91-M wuf20-0783.mwcnf,4200,4200,4,4,1000,0.999
wuf20-91-M wuf20-0783.mwcnf,4200,4200,0,0,1000,0.999
wuf20-91-M wuf20-0783.mwcnf,4200,4200,12,12,1000,0.999
wuf20-91-M wuf20-0783.mwcnf,4200,4200,0,0,1000,0.999
wuf20-91-M wuf20-0783.mwcnf,4200,4200,17,17,1000,0.999
wuf20-91-M wuf20-0783.mwcnf,4200,4200,30,30,1000,0.999
wuf20-91-M wuf20-0783.mwcnf,4200,4200,0,0,1000,0.999
wuf20-91-M wuf20-0783.mwcnf,4200,4200,0,0,1000,0.999
wuf20-91-M wuf20-0783.mwcnf,4200,4200,0,0,10000,0.9
wuf20-91-M wuf20-0783.mwcnf,4200,4200,0,0,10000,0.9
wuf20-91-M wuf20-0783.mwcnf,4200,4200,0,0,10000,0.9
wuf20-91-M wuf20-0783.mwcnf,4200,4200,164,164,10000,0.9
wuf20-91-M wuf20-0783.mwcnf,4200,4200,641,641,10000,0.9
wuf20-91-M wuf20-0783.mwcnf,4200,4200,271,271,10000,0.9
wuf20-91-M wuf20-0783.mwcnf,4200,4200,4,4,10000,0.9
wuf20-91-M wuf20-0783.mwcnf,4200,4200,0,0,10000,0.9
wuf20-91-M wuf20-0783.mwcnf,4200,4200,4,4,10000,0.9
wuf20-91-M wuf20-0783.mwcnf,4200,4200,9,9,10000,0.9
wuf20-91-M wuf20-0783.mwcnf,4200,4200,11466,11466,10000,0.99
wuf20-91-M wuf20-0783.mwcnf,4200,4200,43,43,10000,0.99
wuf20-91-M wuf20-0783.mwcnf,4200,4200,7,7,10000,0.99
wuf20-91-M wuf20-0783.mwcnf,4200,4200,0,0,10000,0.99
wuf20-91-M wuf20-0783.mwcnf,4200,4200,673,673,10000,0.99
wuf20-91-M wuf20-0783.mwcnf,4200,4200,957,957,10000,0.99
wuf20-91-M wuf20-0783.mwcnf,4200,4200,409,409,10000,0.99
wuf20-91-M wuf20-0783.mwcnf,4200,4200,2284,2284,10000,0.99
wuf20-91-M wuf20-0783.mwcnf,4200,4200,0,0,10000,0.99
wuf20-91-M wuf20-0783.mwcnf,4200,4200,4,4,10000,0.99
wuf20-91-M wuf20-0783.mwcnf,4200,4200,2688,2688,10000,0.999
wuf20-91-M wuf20-0783.mwcnf,4200,4200,3724,3724,10000,0.999
wuf20-91-M wuf20-0783.mwcnf,4200,4200,2236,2236,10000,0.999
wuf20-91-M wuf20-0783.mwcnf,4200,4200,0,0,10000,0.999
wuf20-91-M wuf20-0783.mwcnf,4200,4200,0,0,10000,0.999
wuf20-91-M wuf20-0783.mwcnf,4200,4200,7924,7924,10000,0.999
wuf20-91-M wuf20-0783.mwcnf,4200,4200,0,0,10000,0.999
wuf20-91-M wuf20-0783.mwcnf,4200,4200,0,0,10000,0.999
wuf20-91-M wuf20-0783.mwcnf,4200,4200,3836,3836,10000,0.999
wuf20-91-M wuf20-0783.mwcnf,4200,4200,0,0,10000,0.999
wuf20-91-M wuf20-0783.mwcnf,4200,4200,1320,0,100000,0.9
wuf20-91-M wuf20-0783.mwcnf,4200,4200,0,0,100000,0.9
wuf20-91-M wuf20-0783.mwcnf,4200,4200,1320,0,100000,0.9
wuf20-91-M wuf20-0783.mwcnf,4200,4200,1320,0,100000,0.9
wuf20-91-M wuf20-0783.mwcnf,4200,4200,1320,0,100000,0.9
wuf20-91-M wuf20-0783.mwcnf,4200,4200,963,963,100000,0.9
wuf20-91-M wuf20-0783.mwcnf,4200,4200,0,0,100000,0.9
wuf20-91-M wuf20-0783.mwcnf,4200,4200,466,466,100000,0.9
wuf20-91-M wuf20-0783.mwcnf,4200,4200,0,0,100000,0.9
wuf20-91-M wuf20-0783.mwcnf,4200,4200,1696,1696,100000,0.9
wuf20-91-M wuf20-0783.mwcnf,4200,4200,0,0,100000,0.99
wuf20-91-M wuf20-0783.mwcnf,4200,4200,0,0,100000,0.99
wuf20-91-M wuf20-0783.mwcnf,4200,4200,3768,3768,100000,0.99
wuf20-91-M wuf20-0783.mwcnf,4200,4200,0,0,100000,0.99
wuf20-91-M wuf20-0783.mwcnf,4200,4200,0,0,100000,0.99
wuf20-91-M wuf20-0783.mwcnf,4200,4200,0,0,100000,0.99
wuf20-91-M wuf20-0783.mwcnf,4200,4200,3360,3360,100000,0.99
wuf20-91-M wuf20-0783.mwcnf,4200,4200,0,0,100000,0.99
wuf20-91-M wuf20-0783.mwcnf,4200,4200,0,0,100000,0.99
wuf20-91-M wuf20-0783.mwcnf,4200,4200,0,0,100000,0.99
wuf20-91-M wuf20-0783.mwcnf,4200,4200,9366,9366,100000,0.999
wuf20-91-M wuf20-0783.mwcnf,4200,4200,0,0,100000,0.999
wuf20-91-M wuf20-0783.mwcnf,4200,4200,9011,9011,100000,0.999
wuf20-91-M wuf20-0783.mwcnf,4200,4200,0,0,100000,0.999
wuf20-91-M wuf20-0783.mwcnf,4200,4200,7018,7018,100000,0.999
wuf20-91-M wuf20-0783.mwcnf,4200,4200,15884,15884,100000,0.999
wuf20-91-M wuf20-0783.mwcnf,4200,4200,12767,12767,100000,0.999
wuf20-91-M wuf20-0783.mwcnf,4200,4200,16322,16322,100000,0.999
wuf20-91-M wuf20-0783.mwcnf,4200,4200,6871,6871,100000,0.999
wuf20-91-M wuf20-0783.mwcnf,4200,4200,6600,6600,100000,0.999
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,100,0.9
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,100,0.9
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,100,0.9
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,100,0.9
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,100,0.9
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,100,0.9
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,100,0.9
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,100,0.9
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,100,0.9
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,100,0.9
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,100,0.99
wuf20-91-M wuf20-0343.mwcnf,5450,5450,43,43,100,0.99
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,100,0.99
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,100,0.99
wuf20-91-M wuf20-0343.mwcnf,5450,5450,13,13,100,0.99
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,100,0.99
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,100,0.99
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,100,0.99
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,100,0.99
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,100,0.99
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,100,0.999
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,100,0.999
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,100,0.999
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,100,0.999
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,100,0.999
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,100,0.999
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,100,0.999
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,100,0.999
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,100,0.999
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,100,0.999
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,1000,0.9
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,1000,0.9
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,1000,0.9
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,1000,0.9
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,1000,0.9
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,1000,0.9
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,1000,0.9
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,1000,0.9
wuf20-91-M wuf20-0343.mwcnf,5450,5450,1,1,1000,0.9
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,1000,0.9
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,1000,0.99
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,1000,0.99
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,1000,0.99
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,1000,0.99
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,1000,0.99
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,1000,0.99
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,1000,0.99
wuf20-91-M wuf20-0343.mwcnf,5450,5450,13,13,1000,0.99
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,1000,0.99
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,1000,0.99
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,1000,0.999
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,1000,0.999
wuf20-91-M wuf20-0343.mwcnf,5450,5450,35,35,1000,0.999
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,1000,0.999
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,1000,0.999
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,1000,0.999
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,1000,0.999
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,1000,0.999
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,1000,0.999
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,1000,0.999
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,10000,0.9
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,10000,0.9
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,10000,0.9
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,10000,0.9
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,10000,0.9
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,10000,0.9
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,10000,0.9
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,10000,0.9
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,10000,0.9
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,10000,0.9
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,10000,0.99
wuf20-91-M wuf20-0343.mwcnf,5450,5450,1163,1163,10000,0.99
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,10000,0.99
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,10000,0.99
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,10000,0.99
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,10000,0.99
wuf20-91-M wuf20-0343.mwcnf,5450,5450,2505,2505,10000,0.99
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,10000,0.99
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,10000,0.99
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,10000,0.99
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,10000,0.999
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,10000,0.999
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,10000,0.999
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,10000,0.999
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,10000,0.999
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,10000,0.999
wuf20-91-M wuf20-0343.mwcnf,5450,5450,2720,2720,10000,0.999
wuf20-91-M wuf20-0343.mwcnf,5450,5450,10259,10259,10000,0.999
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,10000,0.999
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,10000,0.999
wuf20-91-M wuf20-0343.mwcnf,5450,5450,1320,0,100000,0.9
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,100000,0.9
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,100000,0.9
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,100000,0.9
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,100000,0.9
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,100000,0.9
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,100000,0.9
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,100000,0.9
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,100000,0.9
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,100000,0.9
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,100000,0.99
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,100000,0.99
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,100000,0.99
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,100000,0.99
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,100000,0.99
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,100000,0.99
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,100000,0.99
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,100000,0.99
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,100000,0.99
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,100000,0.99
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,100000,0.999
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,100000,0.999
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,100000,0.999
wuf20-91-M wuf20-0343.mwcnf,5450,5450,0,0,100000,0.999
